concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords
The move to Munich happened when he was a year old.,Albert Einstein,0.9871570980406252,0.0,1.0,0.9871570980406252,-3.200666166409584,0.3038283042020809,5.996389455127009e-06,-12.02435302734375,0.11727832007517819,-2.144149899482727,24.548878389372458,0.13035926894495148,11.142151365410944,2.0169789494919685,-44.809326329734176,-11.975796204143853,-3.5837705963756887,0.31442935618614165,5.996389455127009e-06,-12.02435302734375,0.11727832007517819,-2.144149899482727,36.00906082517122,0.13509591427043804,14.236549958158099,1.36787563459699,-35.83770596375689,-11.33287769608715
His father operated a small electrical engineering company.,Albert Einstein,0.9921256285819242,0.0,1.0,0.9921256285819242,-2.6451516799628734,0.26597718126014847,0.00017304255698714384,-8.661972999572754,0.18519955765955426,-1.7134580612182617,14.085581421567522,0.07723495849029519,6.212073943432734,2.0670144250849845,-26.451516799628735,-8.364704065303453,-2.9282572004530163,0.19471101224781895,0.00017304255698714384,-8.661972999572754,0.14263309361588777,-1.9474797248840332,18.69502041539869,0.0350279520878333,6.100817024271979,1.978815987705477,-26.35431480407715,-8.784771601359049
His uncle also operated the small electrical engineering company.,Albert Einstein,0.9940086444833984,0.0019188876687825,1.0,0.9940086444833984,-4.914726945486936,0.07461743179736285,0.0001730423919609803,-8.66197395324707,0.011203270976099815,-4.491549491882324,136.2820922812225,0.014160705988154576,7.6059290792277485,1.292136971694223,-54.06199640035629,-16.300305225229643,-5.14348401427269,0.07485080232340868,0.0001730423919609803,-8.66197395324707,0.006349532670078973,-5.498323678970337,171.31158180338235,0.015576177507143334,7.79089422543657,1.102236327198022,-51.4348401427269,-16.265124593767702
Einstein did not excel in school as a child.,Albert Einstein,0.0,0.9811709270800874,0.0,0.9811709270800874,-1.7939579375573278,0.480732262241128,0.0005237126839804817,-7.554567337036133,0.44344378972187726,-0.8172369003295898,6.0132053203962395,0.13543758712697493,5.227751606813423,2.0508854861823917,-21.527495250687934,-6.214452588981535,-2.068196343115738,0.46674177291544106,0.0005237126839804817,-7.554567337036133,0.4036014436570686,-0.90732741355896,7.910542338760671,0.13911680317670705,6.409077828614393,1.41910714121529,-18.61376708804164,-6.204589029347214
"However, he had a strong interest in mathematics.",Albert Einstein,0.9942818594564062,0.0,1.0,0.9942818594564062,-2.447300742228132,0.33222113383630075,2.5025281851436777e-05,-10.595623970031738,0.17725649575788185,-1.730186402797699,11.557108962623568,0.133119898642484,7.594048072081052,2.0601816144147724,-29.367608906737587,-8.477698453880299,-2.7015604320953974,0.30684518091015445,2.5025281851436777e-05,-10.595623970031738,0.17590806063043468,-1.7377938032150269,14.902968660942589,0.12199980099620987,9.161711959641778,1.5777744430965792,-24.314043888858578,-8.104681296286193
He had a strong interest in physics.,Albert Einstein,0.9828231701124696,0.0,1.0,0.9828231701124696,-2.5711539207647243,0.25182897644006375,0.0017498810343045562,-6.348207473754883,0.10677917531441294,-2.236992359161377,13.08091006920113,0.08942942456071497,3.939158808689611,1.663242502669058,-23.14038528688252,-7.713461762294173,-3.1314351558685303,0.15572755854685597,0.0017498810343045562,-6.348207473754883,0.07441963468796481,-2.702824115753174,22.906830836142685,0.028454955064544093,4.1278566111196255,1.147259874665739,-18.78861093521118,-7.6704182944906085
He pursued mathematics on his own.,Albert Einstein,0.9937448702892502,0.0,1.0,0.9937448702892502,-3.2747204378567405,0.34816548280349596,2.2663505814854343e-05,-10.694754600524902,0.15205020154431192,-1.9176021814346313,26.435833989011503,0.15704009445508685,11.389035166819289,1.2112473304488593,-32.7472043785674,-10.355575283931183,-2.969908510680802,0.38658004020827935,2.2663505814854343e-05,-10.694754600524902,0.19106736930350907,-1.6551291942596436,19.490136375151486,0.15973221163293136,11.725380409201003,1.196596645459891,-26.729176596127218,-8.909725532042406
He pursued physics on his own.,Albert Einstein,0.9920946499428284,0.0,1.0,0.9920946499428284,-3.630754887850748,0.24415124941256852,2.2663549042102398e-05,-10.69475269317627,0.07071548069412538,-2.6490907669067383,37.74129631239906,0.10815726850876589,10.646432887227038,1.250465358466483,-32.67679399065673,-10.892264663552245,-3.3331761879380792,0.27436381897941753,2.2663549042102398e-05,-10.69475269317627,0.07683243589910396,-2.5693076848983765,28.027220199850277,0.11346173283387645,11.18025925435499,1.2357333013182412,-26.665409503504634,-9.427645941522167
Einstein left Germany.,Albert Einstein,0.9907319317694168,0.0,1.0,0.9907319317694168,-4.22034660577774,0.11419755478862068,0.00034068820742473035,-7.9845428466796875,0.0064381066375641055,-5.045520782470703,68.05706917524691,0.024394969584228394,6.514199332383901,0.7172949393164247,-21.101733028888702,-9.436981899129535,-4.22034660577774,0.11419755478862068,0.00034068820742473035,-7.9845428466796875,0.0064381066375641055,-5.045520782470703,68.05706917524691,0.024394969584228394,6.514199332383901,0.7172949393164247,-21.101733028888702,-9.436981899129535
Einstein went to Switzerland.,Albert Einstein,0.9973791510372018,0.0,1.0,0.9973791510372018,-3.8169464617967606,0.1987584272633636,0.00044312075367297226,-7.721668243408203,0.017684497400124736,-4.294181823730469,45.465166521272536,0.08119402748697706,6.70486890491821,0.7458524133839299,-22.901678770780563,-9.34957120692371,-4.52242603302002,0.08878983156686371,0.00044312075367297226,-7.721668243408203,0.006438128127099283,-5.045517444610596,92.05866464540784,0.024874280747610916,5.059634133421732,0.5290959201397788,-22.612130165100098,-10.112452033047472
Einstein completed his secondary education in Switzerland.,Albert Einstein,0.9942196429231448,0.0,1.0,0.9942196429231448,-2.3745340738031597,0.33294611939029184,0.0007574611629476926,-7.185538291931152,0.40359723378790585,-0.9073378443717957,10.746005174162956,0.0732843203786888,5.6342107012324165,1.9653681875645506,-21.37080666422844,-7.12360222140948,-2.6028261221945286,0.30231556027169526,0.0007574611629476926,-7.185538291931152,0.2856748598470005,-1.3463017642498016,13.50184202178383,0.07400078005876431,5.869431704657925,1.6485150819259746,-20.82260897755623,-7.361904005012946
Einstein entered the Swiss Federal Institute of Technology.,Albert Einstein,0.9983093461680396,2.4259749018215726e-05,1.0,0.9983093461680396,-2.681575636938214,0.3739765459809021,0.0001203393220553198,-9.025195121765137,0.3431534068061516,-1.070723533630371,14.60809222184557,0.13370248784899127,8.23315688809471,1.5663066016955998,-26.815756369382143,-8.479886730741507,-3.2196827209554613,0.3018781255154287,0.0001203393220553198,-9.025195121765137,0.17434295378556436,-2.468786120414734,25.02018054288713,0.11821540885161759,8.782716167407314,1.1643045559570546,-25.75746176764369,-9.106637941027044
The Swiss Federal Institute of Technology is also known as ETH Zurich.,Albert Einstein,0.9994138959261346,0.0,1.0,0.9994138959261346,-1.975848714770109,0.460929494674909,4.4821050951229994e-05,-10.012832641601562,0.4860747533588262,-0.7231282293796539,7.212738614622128,0.12282164243113831,6.962647385748975,2.9072730514003666,-31.613579436321743,-7.903394859080436,-2.0416060936889457,0.45114957440134945,4.4821050951229994e-05,-10.012832641601562,0.4860747533588262,-0.7231282293796539,7.702970962195187,0.09335806840309445,8.25145924260367,2.590253826065117,-24.499273124267347,-7.072330966622959
Einstein studied physics at ETH Zurich.,Albert Einstein,0.9957807060381796,0.0,1.0,0.9957807060381796,-1.9311537077650427,0.4216543989994023,0.0032065385798611215,-5.742563247680664,0.38247245537505364,-0.9626261591911316,6.897463309920541,0.12341181333957041,4.298628186672378,1.8471816262726355,-19.311537077650428,-6.10684422841673,-2.0326249390426607,0.42835506303201654,0.0032065385798611215,-5.742563247680664,0.4035964880442325,-0.9073396921157837,7.634099125993161,0.1366752480591874,4.673289432977128,1.4793605043188482,-18.29362445138395,-6.097874817127983
Einstein studied mathematics at ETH Zurich.,Albert Einstein,0.9964886612191454,0.0,1.0,0.9964886612191454,-1.934546946877328,0.43966268855180374,0.003206509529054583,-5.74257230758667,0.4036000002684088,-0.9073309898376465,6.920907806094879,0.14585209972287302,4.210401051630769,1.7150568676956899,-21.280016415650607,-6.4161663621196965,-2.0147042625481846,0.4514215523823884,0.003206509529054583,-5.74257230758667,0.47857208303331994,-0.7493723630905151,7.49850946317736,0.15891633003071182,4.560764008982715,1.3501554102735218,-20.147042625481845,-6.371054281302133
Albert Einstein worked as a patent clerk.,Albert Einstein,0.9984740440565452,0.0,1.0,0.9984740440565452,-1.2766442450752948,0.5254803742085912,0.010746373689393797,-4.533186912536621,0.4312557291190829,-0.8431149423122406,3.584590512508118,0.1346302098727202,2.3616781819745487,1.793511557508686,-12.766442450752947,-4.03710357618413,-1.4444556854505208,0.5061651405443617,0.010746373689393797,-4.533186912536621,0.4312557291190829,-0.8431149423122406,4.239543869252793,0.15008802989769532,2.760069353967525,1.2951239729124409,-11.555645483604167,-4.085537641222103
Albert Einstein worked in Bern.,Albert Einstein,0.993599148289349,0.0,1.0,0.993599148289349,-2.8422916254161725,0.31164372581464467,4.666762945343699e-05,-9.97245979309082,0.16649919858016274,-1.7927647829055786,17.15503343694189,0.10417372584984803,10.245581069539625,1.3621680232758617,-19.896041377913207,-7.519996794372744,-2.9986536477226764,0.3387587234637275,4.666762945343699e-05,-9.97245979309082,0.28504793953712176,-1.350051999092102,20.05851291081229,0.11638945180892098,11.782034340324438,1.078542303750595,-17.99192188633606,-7.345171352256058
Albert Einstein worked as a patent clerk.,Albert Einstein,0.9984740440565452,0.0,1.0,0.9984740440565452,-1.2766442450752948,0.5254803742085912,0.010746373689393797,-4.533186912536621,0.4312557291190829,-0.8431149423122406,3.584590512508118,0.1346302098727202,2.3616781819745487,1.793511557508686,-12.766442450752947,-4.03710357618413,-1.4444556854505208,0.5061651405443617,0.010746373689393797,-4.533186912536621,0.4312557291190829,-0.8431149423122406,4.239543869252793,0.15008802989769532,2.760069353967525,1.2951239729124409,-11.555645483604167,-4.085537641222103
Einstein published several papers.,Albert Einstein,0.9947315502196524,0.0,1.0,0.9947315502196524,-3.642495036125183,0.16132800118505106,0.0019079591153756837,-6.261721134185791,0.011199199127699181,-4.506167650222778,38.18699589752406,0.04863178981215993,4.490977608560901,0.8460739604613614,-21.8549702167511,-8.922254229127278,-3.642495036125183,0.16132800118505106,0.0019079591153756837,-6.261721134185791,0.011199199127699181,-4.506167650222778,38.18699589752406,0.04863178981215993,4.490977608560901,0.8460739604613614,-21.8549702167511,-8.922254229127278
Einstein's papers were groundbreaking.,Albert Einstein,0.9961923415854884,0.0,1.0,0.9961923415854884,-3.360638845960946,0.2780224464119392,5.1954270645075325e-05,-9.86514663696289,0.15411511788495402,-1.8700554370880127,28.80758861358821,0.11480773974533807,10.41944997852974,1.3886008021511218,-30.245749613648513,-10.081916537882838,-3.558952736482752,0.2915713333739136,5.1954270645075325e-05,-9.86514663696289,0.10364280896510715,-2.402153491973877,35.12639128766653,0.1275065561723301,11.367925633280901,1.0876531203615225,-28.471621891862014,-10.066238455557494
Einstein's papers would forever change our understanding of the physical world.,Albert Einstein,0.9948171913399544,0.0,1.0,0.9948171913399544,-2.5551849417640673,0.3886775174154817,0.00013740967130138,-8.89254379272461,0.36243272069960714,-1.0149164199829102,12.873680318521682,0.13930837280865807,7.7884991327787425,2.282520082444381,-38.32777412646101,-9.8961887259322,-2.8686063557867714,0.345268205749741,0.00013740967130138,-8.89254379272461,0.0734671893293172,-2.6109163761138916,17.612455591228734,0.1319747687002174,8.211985498413922,1.8941414539063157,-37.29188262522803,-10.3429073049111
"In 1905, Albert Einstein published four papers.",Albert Einstein,0.9984437378338306,0.0,1.0,0.9984437378338306,-1.2767293941495674,0.529301150667189,0.001870252155925249,-6.281682014465332,0.4784710298169894,-0.7495548725128174,3.584895750067068,0.1078477560344359,3.0685655511676733,2.8780829476312606,-17.874211518093944,-4.777083968531148,-0.8917330387406625,0.5698727582449785,0.013797781358658895,-4.283247470855713,0.5533418188011519,-0.591779351234436,2.439353484290044,0.09309896248760798,1.2294983436096911,2.86633461830087,-11.592529503628612,-3.2151891952047746
The papers were published in the scientific journal Annalen der Physik.,Albert Einstein,0.9975098488829448,0.0,1.0,0.9975098488829448,-2.167758548283018,0.4337497578434175,0.00010953394609477655,-9.11927604675293,0.29625494387028245,-1.2217965722084045,8.738674754783666,0.16495292626299504,6.196195087713716,2.187290383846589,-34.68413677252829,-8.671034193132073,-1.7273722042075612,0.5743352980911417,0.00010953394609477655,-9.11927604675293,0.8026730061418464,-0.21980786323547363,5.625850880007341,0.1682239624268084,7.186259496139448,1.2933796456658375,-19.001094246283174,-5.729045474645647
"The papers have been referred to as the ""Annus Mirabilis"" papers.",Albert Einstein,0.9990180469317568,0.0,1.0,0.9990180469317568,-2.373886143271294,0.40819594728804814,2.199991329173633e-05,-10.724472045898438,0.24038182061136773,-1.436288833618164,10.739044764489508,0.1496227409861495,9.125034019882134,2.939158027913779,-42.72995057888329,-10.071545938031473,-2.656809501180595,0.41670104322604457,2.199991329173633e-05,-10.724472045898438,0.2053039662950935,-1.583263635635376,14.25074949084894,0.15153067159783737,12.54091653612308,1.7729384993423278,-29.22490451298654,-8.811640254867324
"""Annus Mirabilis"" means ""miracle year."".",Albert Einstein,0.9964783635585284,0.0,1.0,0.9964783635585284,-2.55630451606897,0.3751798404399433,1.0754313084574028e-05,-11.440203666687012,0.21207926185991746,-1.5507951974868774,12.888101431463241,0.1415326041226859,9.11202850982996,2.3698388906227756,-38.34456774103455,-9.90052481856993,-2.738690742025418,0.3307564832858825,1.0754313084574028e-05,-11.440203666687012,0.1860760650762907,-1.69146066904068,15.46672190536703,0.12204055593317624,9.263916657823982,2.366949920447221,-38.34167038835585,-10.247242444988812
These papers contained the development of the theory of special relativity.,Albert Einstein,0.9988038182963656,0.0,1.0,0.9988038182963656,-2.3703965313086104,0.4264187222249736,6.493584181093028e-05,-9.642110824584961,0.40723446248360345,-0.8984059989452362,10.70163497619672,0.13371497618754385,8.401741163608238,2.3843311342355884,-33.185551438320545,-8.86921169095419,-3.0934899505067732,0.33508874346868617,6.493584181093028e-05,-9.642110824584961,0.2886974738629686,-1.3286060094833374,22.05391088372155,0.12167664854227889,9.80493529505206,1.5816153809475548,-30.934899505067733,-9.782474162442954
The theory of special relativity fundamentally changed our understanding of space.,Albert Einstein,0.9886219314536964,0.0,1.0,0.9886219314536964,-1.8084574523071448,0.502481610333345,6.616103867155467e-05,-9.623418807983398,0.4036039936563163,-0.9073210954666138,6.101029041667578,0.16527380934898148,6.2669675089636305,2.117160813372472,-27.126861784607172,-7.004125595110265,-1.9323063345315556,0.46539849751286133,6.616103867155467e-05,-9.623418807983398,0.38720030880373557,-0.9497113227844238,6.905418094320614,0.15009572759211362,6.94010803375556,1.9692683583398283,-23.187676014378667,-6.6937054943916765
The theory of special relativity fundamentally changed our understanding of time.,Albert Einstein,0.9895802437276676,0.0,1.0,0.9895802437276676,-1.7493151207454503,0.49840557744873787,6.616154344214683e-05,-9.623411178588867,0.40360404176966447,-0.9073209762573242,5.750662817332496,0.16447893509125142,6.022077644699043,2.2262052582873824,-26.239726811181754,-6.775068329915945,-1.8583779637313758,0.4603034841181048,6.616154344214683e-05,-9.623411178588867,0.31853795648967476,-1.1810073256492615,6.413325683269709,0.14871907369225043,6.651212727368666,2.0783129020509357,-22.30053556477651,-6.437610105698271
"In 1915, Einstein published his theory of general relativity.",Albert Einstein,0.9994344989560218,0.0,1.0,0.9994344989560218,-1.161697904307135,0.5127896980107591,0.0018702441296909631,-6.281686305999756,0.4372233837028081,-0.8273110389709473,3.19535407826454,0.10780603662281074,2.1948807514544235,3.7420024152319913,-19.748864373221295,-4.789803164516995,-0.8944475664466154,0.5176511338712707,0.07432882000143966,-2.5992565155029297,0.4372233837028081,-0.8273110389709473,2.4459841724294873,0.09196448376381515,0.5861673915230188,3.682273039695995,-13.41671349669923,-3.4641805289034933
Einstein published his theory of general relativity in 1915.,Albert Einstein,0.9971138248348824,0.0,1.0,0.9971138248348824,-1.270140609867667,0.5771556032914872,0.001907992777747329,-6.2617034912109375,0.6838225536663978,-0.38102471828460693,3.5613532885657935,0.13177952921265454,3.385912107062777,2.57571323540483,-20.322249757882673,-5.080562439470668,-1.407162459488193,0.5522977986196117,0.001907992777747329,-6.2617034912109375,0.6838225536663978,-0.38102471828460693,4.084349438663332,0.14175348849642536,3.7122545325712366,2.1825671280265415,-19.700274432834703,-5.265119810934985
The theory of general relativity extended the special theory of relativity.,Albert Einstein,0.9960136243747324,0.0,1.0,0.9960136243747324,-1.7326197772422651,0.5257539214043807,4.951170419796064e-05,-9.913301467895508,0.40360014460704247,-0.9073306322097778,5.65545053864394,0.174245116365244,6.457715764350435,1.9706757114095785,-25.989296658633975,-6.7104075425688965,-1.9085391426898157,0.5117570485649805,4.951170419796064e-05,-9.913301467895508,0.40360014460704247,-0.9073306322097778,6.743230701783162,0.18223795676680582,7.807240862223599,1.3890691616627828,-20.993930569587974,-6.329908234008685
The special theory of relativity was extended to include gravity.,Albert Einstein,0.9980000870961356,0.0,1.0,0.9980000870961356,-2.4384982094052248,0.4157288292632033,3.6390463696128e-05,-10.221203804016113,0.3054140466206295,-1.186086893081665,11.455823569644117,0.158198275053013,9.30239268389143,1.987682948324513,-31.700476722267922,-8.792130329137663,-2.813247293486105,0.42331414319832056,3.6390463696128e-05,-10.221203804016113,0.3054140466206295,-1.186086893081665,16.663943167982072,0.16984563625725524,12.092660304534146,1.1917594754481549,-25.319225641374942,-8.439741880458314
The 1919 solar eclipse confirmed this theory.,Albert Einstein,0.9927875143196712,0.0,1.0,0.9927875143196712,-2.0945004945803833,0.37273596399187753,0.00014356516645465056,-8.848721504211426,0.3792099512068833,-0.9717381596565247,8.121383281914246,0.101872040881255,5.871992896944632,3.0104905442600955,-29.323006924125366,-7.836903247148364,-1.9579653232627048,0.3998026009502116,0.00014356516645465056,-8.848721504211426,0.4036011549789237,-0.9073281288146973,7.084896914850573,0.099451912010995,6.062698716153594,2.9297361861616107,-25.45354920241516,-7.059544368604107
Light from stars was deflected by the sun's gravity.,Albert Einstein,0.9882665788286906,0.0,1.0,0.9882665788286906,-2.437518145872413,0.3534243541215138,2.3074870365164377e-05,-10.676766395568848,0.28953664159886305,-1.2445727586746216,11.444601634728018,0.11952255794637992,7.886581087816471,2.5870744756719666,-34.12525404221378,-9.120357775899036,-2.4733595169847833,0.38538101236837513,2.3074870365164377e-05,-10.676766395568848,0.28953664159886305,-1.2445727586746216,11.862231353582667,0.13892950975094853,9.469709291694954,1.6898229821243618,-24.73359516984783,-7.821449546125832
Einstein's theory predicted the deflection of light by the sun's gravity.,Albert Einstein,0.9944714036512704,0.0,1.0,0.9944714036512704,-1.6718279128690483,0.4558316823034668,0.0014854291147085746,-6.512051582336426,0.39324751464570873,-0.9336627721786499,5.321886857151413,0.13384159571603205,3.572809578837569,3.243035060345608,-30.09290243164287,-7.09296512499994,-1.8632749059906928,0.45254858651015784,0.0014854291147085746,-6.512051582336426,0.5085879864106789,-0.6978906095027924,6.444808390417378,0.14345516302640476,4.282131054937553,2.228834291544563,-26.0858486838697,-6.971736315590597
Einstein's work had a profound impact on the development of modern physics.,Albert Einstein,0.9980626519860184,0.0,1.0,0.9980626519860184,-1.683164425799987,0.4095179764085833,0.006438428988123439,-5.045470714569092,0.3705152783024589,-0.9968632459640503,5.382561767467866,0.12232453825547485,2.6925710880453146,3.1493882056262317,-26.93063081279979,-6.732657703199948,-1.8804928706456188,0.34630784546425025,0.006438428988123439,-5.045470714569092,0.21287325360449616,-1.547058343887329,6.556735688487961,0.10123492584692614,2.6569320513780346,2.3117315690234403,-20.685421577101806,-6.236889272869849
